Ad ID,Advanced Demographics,AgeBracket,BillingAddress,Closed Date,No. of target critereas used,Number of Ads,Globe,% Impressions,Calculation1,Calculation2,Age,Interests ,Gender ,Language ,OS type ,Advanced demographics,Segments ,Location,Year of AD,Spend per Impression,Number of countries,Icon,Total impressions,CandidateBallotInformation,Country,Creative Properties,CreativeUrl,Electoral District,EndDate,Gender,Impressions,Interests,Language - Split 1,Language - Split 2,Language,Location Zip code,Location T,Location MA,Location ED,Location R,Location Type,Metro Area,Number of Records,OS Type,OrganizationName,PayingAdvertiserName,Region,Segments,Spend,StartDate,Targeting Geo - Postal Code
34e99355d05874dd4848b78632a1b863b536f8a902a353f8206e7d1f647ac5c8,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.003645175,,,1,1,0,0,0,0,1,1,1/1/2019,0.003226678,1,,62913,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=Traffic&utm_term=TrafficNewUsers&utm_content=1Percent_Vert_6s,https://www.snap.com/political-ads/asset/74c3e2041bda28aeb9d43f93f98c3a0c834a53e94bc76d853d092139764d6a63?mediaType=mp4,,,,62913,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,203,9/17/2019 8:42:17 PM,
638fc4d8118244ee180191816fd14582d0f305d9f06d5fe654fc313ae4915449,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.000303489,,,1,1,0,0,0,0,1,1,1/1/2019,0.003627339,1,,5238,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=Traffic&utm_term=TrafficNewUsers&utm_content=AccessAC_Vert_6s,https://www.snap.com/political-ads/asset/026a930b782328660240905f31aa01e2aa5e7a954f2dae73170efe2058ccf17d?mediaType=mp4,,,,5238,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,19,9/17/2019 8:42:17 PM,
ccfc58b3b0f952c23734523157223b861b26efdd35d8b0ecdea0ea0a155b8571,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.000450599,,,1,1,0,0,0,0,1,1,1/1/2019,0.003086023,1,,7777,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=Traffic&utm_term=TrafficNewUsers&utm_content=96Percent_Vert_6s,https://www.snap.com/political-ads/asset/e12e4b482e86f3d6c60125bbeabe74eefe1dddc0ceeb3b340440b129d293a3f3?mediaType=mp4,,,,7777,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,24,9/17/2019 8:42:17 PM,
c68f23f14506aad32c55143f18fafe639eac49e36f738c4b7543e9525d456411,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.002954531,,,1,1,0,0,0,0,1,1,1/1/2019,0.003392623,1,,50993,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=Traffic&utm_term=TrafficNewUsers&utm_content=AccessHC2_Vert_6s99Percent_Vert_6s,https://www.snap.com/political-ads/asset/8fb905d3b904efbc917202c217eb944e791563f195fb85f12f95e98e140efc7a?mediaType=mp4,,,,50993,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,173,9/17/2019 8:42:17 PM,
d1eb9002c8a8c6dcb10d9522a1b35bb6952b1ff40c269e2ea49faa1334489af3,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.000626273,,,1,1,0,0,0,0,1,1,1/1/2019,0.003608104,1,,10809,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=Traffic&utm_term=TrafficNewUsers&utm_content=AccessHC_Vert_6s,https://www.snap.com/political-ads/asset/86d2538bfc525f0f64fd1f8e740eb678f11d73c0c28a6871a73f9d1214a0e9af?mediaType=mp4,,,,10809,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,39,9/17/2019 8:42:17 PM,
5100dfab5211bc978140c626874bb3fa741bd6bf0c2193ac8a3b519b2055b6d4,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.000788215,,,1,1,0,0,0,0,1,1,1/1/2019,0.003087327,1,,13604,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=Conversions&utm_term=ConversionsNewUsers&utm_content=5Percent_Vert_6s,https://www.snap.com/political-ads/asset/1433c98e5e743d82ba5ee153fa53d16556867c490b5ca0c2aff79a6f3769d362?mediaType=mp4,,,,13604,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,42,9/17/2019 9:21:44 PM,
660c9bf4cf04840e9a3bde003232055dafbf86f844e4f46dbcdd60acf9437f5c,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.000808784,,,1,1,0,0,0,0,1,1,1/1/2019,0.003438642,1,,13959,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=Conversions&utm_term=ConversionsNewUsers&utm_content=AccessHC2_Vert_6s,https://www.snap.com/political-ads/asset/3c6d23b932719e636e119b2beb694b3d38dfb7e6e679bb48a9b5e99d32aca899?mediaType=mp4,,,,13959,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,48,9/17/2019 9:21:44 PM,
b750ca551f8f4e82b407ed3bd5b7318ef42624030796ff1a122ffea62d16f378,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.006760316,,,1,1,0,0,0,0,1,1,1/1/2019,0.003728209,1,,116678,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=Conversions&utm_term=ConversionsNewUsers&utm_content=HealthCenters_Vert_6s,https://www.snap.com/political-ads/asset/46766078a916be96b4dd3997ee2f9f70eafbb61c79e9851f2bdb34e2077bd654?mediaType=mp4,,,,116678,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,435,9/17/2019 9:21:44 PM,
caf7946fc1b85a2e1b8f415ed198a16fb405d099f3dae10008a383bfa90df727,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.000648696,,,1,1,0,0,0,0,1,1,1/1/2019,0.003304752,1,,11196,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=Conversions&utm_term=ConversionsNewUsers&utm_content=Distance_SV_Vert_6s,https://www.snap.com/political-ads/asset/658a70bf45587c3d1078f349afeb2de7e942629aa85e4226c4b45628bbf29121?mediaType=mp4,,,,11196,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,37,9/17/2019 9:21:44 PM,
45eac20788253d2961b5df4cfbc8ffd9daf1e0149fce4b9bb2f89abe84092cf1,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.005532858,,,1,1,0,0,0,0,1,1,1/1/2019,0.003455751,1,,95493,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=Conversions&utm_term=ConversionsNewUsers&utm_content=AccessAC_Vert_6s,https://www.snap.com/political-ads/asset/eacf13a83b99b8118f2177eca941ee532ea984ae88db41f42d09c6c0c2e08046?mediaType=mp4,,,,95493,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,330,9/17/2019 9:21:44 PM,
930a95c88a3f905b60714e0390e7cd77be98ea4fa4ce15aa647120e5a642f91b,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.000528065,,,1,1,0,0,0,0,1,1,1/1/2019,0.003072197,1,,9114,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=Conversions&utm_term=ConversionsNewUsers&utm_content=Distance_M_Vert_6s,https://www.snap.com/political-ads/asset/1b840e62abfad5f938e7f2fa3a6c9a7b04d315396c7d7f0cb2e5a60c44660cec?mediaType=mp4,,,,9114,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,28,9/17/2019 9:21:44 PM,
c2585714d10d89874d367e163cf2b14e43abbcf5da9abebd87799f373864fb1e,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.000386401,,,1,1,0,0,0,0,1,1,1/1/2019,0.003298845,1,,6669,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=Conversions&utm_term=ConversionsNewUsers&utm_content=4of87_Vert_6s,https://www.snap.com/political-ads/asset/17df35f64adf2a416df50dcf4abafbf0ae4d6ff72860b62b277b46dfd1c3f685?mediaType=mp4,,,,6669,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,22,9/17/2019 9:21:44 PM,
d403453ebbd787e7c2a90da8b6d21ad5c5f38c42d716ad9b0118544bfdd189f8,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.000389646,,,1,1,0,0,0,0,1,1,1/1/2019,0.003271375,1,,6725,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=Conversions&utm_term=ConversionsNewUsers&utm_content=74Percent_SV_Vert_6s,https://www.snap.com/political-ads/asset/ba3108fa97f10b4355d97ea9c91c60635d97e0f564d5a953f7aa33d8432f120c?mediaType=mp4,,,,6725,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,22,9/17/2019 9:21:44 PM,
b701b44798ccee87caf609584200caa176d1202307933ff50533ebc9d4b34035,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.000566305,,,1,1,0,0,0,0,1,1,1/1/2019,0.003273992,1,,9774,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=Conversions&utm_term=ConversionsNewUsers&utm_content=AccessHC_Vert_6s,https://www.snap.com/political-ads/asset/fd96d86718d8d7c0d0d22c604a67adccf3c911075210f4902e7ee0c3f5821c08?mediaType=mp4,,,,9774,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,32,9/17/2019 9:21:44 PM,
40cba8a50af4459148569de7675fcd954eaf800d2ef239cc711088d28489cde9,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.000728826,,,1,1,0,0,0,0,1,1,1/1/2019,0.003418396,1,,12579,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=Conversions&utm_term=ConversionsNewUsers&utm_content=95Percent_Vert_6s,https://www.snap.com/political-ads/asset/b5e0e10f86f84bbe77daa177b79b4c060d575ae96a906c8b1eecf9e24dcade7f?mediaType=mp4,,,,12579,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,43,9/17/2019 9:21:44 PM,
396af88d2197ddd33ddef0138e74269602a770a1b454b453de2e0d5ac8577f79,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.000692788,,,1,1,0,0,0,0,1,1,1/1/2019,0.003261688,1,,11957,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=Conversions&utm_term=ConversionsNewUsers&utm_content=99Percent_Vert_6s,https://www.snap.com/political-ads/asset/5e1c5f3b49ec07fc0fa4bb16e10e9eb1d6064e8dee75bf01e88cde9bdd0d1dfa?mediaType=mp4,,,,11957,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,39,9/17/2019 9:21:44 PM,
05bdbaaf4ff8e3a37bbfb86fe4399d2aae4655626c3e5ca375fc8bd952717cab,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.001051030,,,1,1,0,0,0,0,1,1,1/1/2019,0.003417861,1,,18140,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=Conversions&utm_term=ConversionsNewUsers&utm_content=1Percent_Vert_6s,https://www.snap.com/political-ads/asset/b7c6049ac3e06ad2f54516504231350fa41df717ca62374d2e777df8b81da368?mediaType=mp4,,,,18140,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,62,9/17/2019 9:21:44 PM,
bb74f31b471c05db590feeb483a9c4943fb4ab16e637e04d1af3b2a76be1654d,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.000487738,,,1,1,0,0,0,0,1,1,1/1/2019,0.003801378,1,,8418,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=Conversions&utm_term=ConversionsNewUsers&utm_content=82Percent_Vert_6s,https://www.snap.com/political-ads/asset/36923ada00668344dde00ac8083f4a620b3442e3ee830e7557e3e637e9010741?mediaType=mp4,,,,8418,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,32,9/17/2019 9:21:44 PM,
b26362dd8e20225a9382fb74ef7c59648a11402794297e84661a16acdb4d1fad,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.000503788,,,1,1,0,0,0,0,1,1,1/1/2019,0.003450259,1,,8695,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=Conversions&utm_term=ConversionsNewUsers&utm_content=74Percent_J_Vert_6s,https://www.snap.com/political-ads/asset/58eb2aad2a282403e713810bd9d25573bc383f363db3ecc38321ab5f6fa0cf1c?mediaType=mp4,,,,8695,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,30,9/17/2019 9:21:44 PM,
fa89ae94570f1e3642f022984e0c41dbc51e1c3cff1e4814fe815f30a894b063,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.002375364,,,1,1,0,0,0,0,1,1,1/1/2019,0.001805010,1,,40997,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=VideoViews&utm_term=VideoViewsNewUsers&utm_content=HealthCenters_Vert_6s,https://www.snap.com/political-ads/asset/09eb395a345a8f2b87084e5f1208d109684246eb550a63ea6b45da9ae50a8475?mediaType=mp4,,,,40997,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,74,9/17/2019 9:24:49 PM,
02db8bde4ffa9ba2f45c12ec197e92cffd8c322586598043304d89dcb04977a2,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.000116923,,,1,1,0,0,0,0,1,1,1/1/2019,0.001982161,1,,2018,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=VideoViews&utm_term=VideoViewsNewUsers&utm_content=AccessAC_Vert_6s,https://www.snap.com/political-ads/asset/d89e7b5e19c9196214149932ac18bbcb50bb18c9b44b997aa94c2142ff35769d?mediaType=mp4,,,,2018,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,4,9/17/2019 9:24:49 PM,
0398d06e605a9ff410a29c7a0c23c49d336968fe1781c555d864d64274895f7e,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.000190507,,,1,1,0,0,0,0,1,1,1/1/2019,0.001824818,1,,3288,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=VideoViews&utm_term=VideoViewsNewUsers&utm_content=4of87_Vert_6s,https://www.snap.com/political-ads/asset/212495090d7535e4e789fb4635db9a1221af7edce4cb48658af4315183ee30f5?mediaType=mp4,,,,3288,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,6,9/17/2019 9:24:49 PM,
73a11680c08fef574536775223fe5b0e5d61d8182b6a77ef160b55efb8fe9807,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.000834335,,,1,1,0,0,0,0,1,1,1/1/2019,0.001944444,1,,14400,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=VideoViews&utm_term=VideoViewsNewUsers&utm_content=Distance_M_Vert_6s,https://www.snap.com/political-ads/asset/f06b72d8475209a8c1470b1d05d6810fa67329669c7441e5839b08877026dea2?mediaType=mp4,,,,14400,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,28,9/17/2019 9:24:49 PM,
0da85f7ad4253a3eb8b9176a02df8de823c5e3de22561a1dc2cc29fc210a1da2,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.000137260,,,1,1,0,0,0,0,1,1,1/1/2019,0.001688476,1,,2369,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=VideoViews&utm_term=VideoViewsNewUsers&utm_content=AccessHC_Vert_6s,https://www.snap.com/political-ads/asset/59b8da19004dcf82be9198e274d407d44eb9103499cae1996548d3298c4f7777?mediaType=mp4,,,,2369,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,4,9/17/2019 9:24:49 PM,
90526a8afaf90a4ccbd7fcad77ce53941557bc9fcf3e986c15f31ce8a8f06aab,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.000202268,,,1,1,0,0,0,0,1,1,1/1/2019,0.001718705,1,,3491,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=VideoViews&utm_term=VideoViewsNewUsers&utm_content=74Percent_J_Vert_6s,https://www.snap.com/political-ads/asset/4a30dc7b1083b4784322253e8f54f6a1e5effcdeaff796615cd80e75acc08d36?mediaType=mp4,,,,3491,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,6,9/17/2019 9:24:49 PM,
c706049ac502f14f305aa540801f102b37aa6a547c71686eddec4b13a04df32a,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.000193925,,,1,1,0,0,0,0,1,1,1/1/2019,0.001792650,1,,3347,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=VideoViews&utm_term=VideoViewsNewUsers&utm_content=82Percent_Vert_6s,https://www.snap.com/political-ads/asset/eac14c2e814245b6143ead4cd209e3d319899044c70ab258214f85ee234da4b6?mediaType=mp4,,,,3347,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,6,9/17/2019 9:24:49 PM,
30fa6493ad62111848cb4b3347c5375ecaec106d3a846db7359a89c3f1fde44f,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.001195185,,,1,1,0,0,0,0,1,1,1/1/2019,0.001987590,1,,20628,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=VideoViews&utm_term=VideoViewsNewUsers&utm_content=1Percent_Vert_6s,https://www.snap.com/political-ads/asset/4af270624ac5d61af4cbf3dcfea4b7c673c3fb7dc81752981167fc3461c67818?mediaType=mp4,,,,20628,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,41,9/17/2019 9:24:49 PM,
